symbol,date,open,high,low,close,volume
wm,2014-05-15,43.89,44.09,43.69,43.95,2292523
wm,2015-03-12,52.72,53.19,52.71,53.09,1974612
pbct,2017-08-17,16.97,17.07,16.605,16.63,2264783
lb,2017-08-09,42.44,43.07,41.75,42.66,2424231
fmc,2014-12-02,53.6,54.25,53.52,54.07,1158164
vmc,2017-07-25,127.29,128.26,126.43,127.1,876131
leg,2015-07-29,49.42,49.99,49.37,49.79,703128
k,2015-11-30,69.36,69.4489,68.725,68.77,3140344
fti,2014-07-16,60.7,61.39,60.44,61.38,1187199
gps,2014-01-13,39.56,39.61,38.13,38.25,7394789
ctsh,2015-07-20,60.86,60.86,60.31,60.49,1499743
frt,2015-08-11,134.8,136.24,134.46,135.33,523344
nws,2015-03-02,16.82,17.07,16.82,17.0,637188
ivz,2017-12-20,36.94,37.05,36.41,36.52,1786416
sig,2017-10-16,60.02,61.21,60.02,60.6,1029161
cnc,2017-04-04,71.69,71.87,69.2,69.77,2923495
hlt,2017-12-08,77.61,78.395,77.5,78.38,2142533
cpb,2017-06-08,57.4,57.48,56.6,56.66,1236787
akam,2015-01-22,60.37,60.64,59.46,60.64,1384106
txn,2017-08-03,81.3,81.73,80.965,81.36,2748469
nem,2014-07-22,25.33,25.5491,25.24,25.41,4119610
cbg,2016-11-15,28.4,28.65,28.14,28.63,2002389
v,2015-08-18,74.26,74.73,74.01,74.47,6325531
slb,2014-05-08,101.84,102.12,100.17,100.28,4374979
fisv,2017-07-14,123.67,123.86,123.31,123.61,514255
rop,2016-08-03,169.5,170.29,168.49,169.07,489918
de,2014-11-19,87.24,87.33,86.18,86.33,2854928
trv,2014-02-18,84.08,84.79,84.07,84.37,2531473
eqr,2016-06-10,64.02,64.56,63.56,64.42,2384249
yum,2014-01-08,76.68,77.33,76.21,76.53,4448753
cbg,2015-03-24,36.44,36.49,36.04,36.06,908175
ge,2014-02-14,25.42,25.85,25.38,25.74,25088460
iff,2017-12-20,154.39,154.755,152.99,153.07,205001
coty,2016-11-28,20.01,20.01,19.73,19.75,8169672
wu,2015-07-27,18.59,18.6226,18.33,18.36,3417091
uhs,2014-05-01,82.17,84.02,81.4001,83.32,904125
awk,2017-03-15,75.52,77.46,75.24,77.22,760622
nee,2016-06-10,123.92,124.85,123.12,123.83,1472419
vz,2017-06-28,44.98,45.23,44.68,44.84,18703647
cbg,2016-09-06,30.0,30.13,29.5,29.77,1826845
fbhs,2016-02-22,49.99,50.42,49.73,50.26,1649725
amt,2014-12-05,101.49,101.87,100.27,100.54,2124543
goog,2016-02-09,672.32,699.9,668.77,678.11,3608914
csco,2015-02-02,26.39,26.87,25.92,26.83,29416981
holx,2016-07-08,35.63,36.03,35.52,35.93,1887656
hcn,2017-03-30,70.73,70.98,70.25,70.78,1818718
cme,2016-01-28,87.17,87.9,86.06,87.09,2107452
ctxs,2017-02-16,80.43,80.74,79.46,79.94,2195346
glw,2015-04-24,22.85,22.87,22.44,22.52,7346387
ma,2015-12-09,98.61,99.93,97.49,97.82,5111255
apd,2017-04-24,137.91,139.9,137.91,139.76,1006799
dte,2016-09-15,91.62,92.44,91.11,92.32,972461
pru,2014-08-19,89.68,89.89,89.22,89.26,1713021
eqix,2014-05-28,197.75,199.67,197.17,198.52,768959
ksu,2016-08-18,97.55,98.75,97.36,98.35,1029293
frt,2015-04-16,139.01,140.2794,138.3803,139.25,355725
alxn,2016-03-22,129.91,135.9199,129.82,135.71,2203652
see,2015-05-27,49.19,49.98,49.03,49.87,1265746
sig,2016-09-07,81.38,82.57,80.82,82.48,743115
gis,2014-12-10,52.51,52.53,51.95,51.99,2518730
hcp,2014-07-17,41.81,41.97,41.72,41.85,1832769
ir,2014-02-10,59.7,59.87,58.88,59.08,2606916
ndaq,2016-08-12,69.88,70.25,69.64,70.15,947101
nrg,2016-03-21,13.67,14.0,13.49,13.56,4556774
ndaq,2016-01-26,57.09,58.62,56.76,58.53,1382065
wltw,2017-07-14,145.33,147.1,144.62,146.48,475846
adp,2014-06-02,79.65,79.92,79.15,79.38,980440
cb,2014-01-24,94.18,94.18,92.19,92.19,2533893
bxp,2014-11-21,127.74,128.39,127.27,128.38,1665321
hd,2016-07-25,136.55,136.85,136.15,136.5,3352553
lh,2017-06-20,142.27,146.13,142.27,144.45,1247944
ko,2016-08-12,43.91,44.19,43.79,44.03,10928925
utx,2017-04-03,112.28,112.48,111.24,111.93,2123043
holx,2016-04-21,37.41,38.085,37.25,37.5,4524164
v,2015-06-24,69.11,69.4,68.76,68.86,4670595
rmd,2017-11-29,84.82,85.49,84.82,85.25,406455
aap,2017-09-12,92.31,97.95,91.46,97.26,2286783
cmg,2014-03-19,588.52,598.4599,588.52,596.5,442695
coty,2015-08-03,26.72,27.01,26.54,26.83,1065542
fl,2015-07-16,69.61,70.06,69.0,69.93,1023537
expe,2016-08-04,111.62,114.2,111.01,113.51,1941582
regn,2016-10-17,367.8,371.5,364.5,366.73,498012
glw,2015-03-13,22.96,23.12,22.64,23.0,7769035
all,2016-11-16,71.0,71.08,70.095,70.72,2453653
vrsn,2015-10-06,75.11,75.17,72.99,73.27,1898031
pcln,2014-07-29,1245.69,1255.84,1242.35,1246.61,701276
bf.b,2014-07-11,46.995,47.08,46.57,46.925,365050
amt,2017-07-03,132.62,133.17,130.82,131.41,1252798
sre,2015-12-22,94.41,94.41,93.16,93.92,1007995
nfx,2016-04-12,34.75,35.89,34.1,35.67,5031310
gt,2014-11-21,26.5,26.74,26.31,26.475,3098016
var,2017-11-06,105.47,106.36,105.1,106.18,875731
mas,2014-04-10,22.01,22.09,21.56,21.59,4443770
aph,2016-09-15,61.8,62.99,61.76,62.79,1136518
lly,2017-11-30,85.25,85.48,84.32,84.64,5002100
whr,2015-06-03,188.31,189.46,186.79,189.25,717068
ajg,2017-03-06,56.42,56.7,56.3,56.4,662124
nlsn,2015-06-26,45.73,46.85,45.6,46.22,8506373
akam,2017-05-10,50.47,50.5,49.65,49.85,3708313
nwsa,2017-11-20,15.83,15.83,15.62,15.67,2456257
unp,2017-05-19,107.4,108.13,106.8361,107.05,3600665
sti,2014-03-05,38.2,38.74,38.14,38.56,2941137
nwsa,2016-08-17,13.69,13.77,13.64,13.76,2984256
rtn,2015-12-02,124.0,125.2799,123.63,123.8,1967072
abt,2014-04-02,38.12,38.64,38.07,38.58,6340897
foxa,2017-12-22,35.09,35.35,34.88,35.24,6566619
ko,2014-08-11,39.52,39.87,39.52,39.57,14102644
xyl,2017-01-11,49.25,49.5,49.01,49.4,1974591
dis,2016-12-16,104.71,104.725,103.75,103.91,12635516
nov,2017-09-21,35.33,35.415,35.0507,35.2,2025668
mpc,2016-11-17,43.85,44.29,43.19,43.36,3985346
fti,2015-09-17,35.02,35.33,34.29,34.6,3012405
mtd,2017-02-27,475.9,477.44,474.88,475.35,109725
rcl,2017-10-02,118.38,119.22,117.55,119.12,1617537
mhk,2016-08-02,209.94,211.5,206.73,208.29,576012
dis,2016-06-16,97.8,98.63,96.86,98.38,7129696
dgx,2014-03-05,52.26,52.4,52.03,52.1,1800615
apa,2016-09-07,56.97,58.99,54.78,55.13,14583568
gww,2014-03-04,256.0,256.475,253.42,254.9,416048
amp,2014-10-14,112.33,113.19,111.3,111.8,960014
atvi,2016-02-12,28.66,29.04,26.49,28.12,42849840
ctxs,2017-02-21,80.52,81.1,80.18,80.77,2540382
adsk,2017-12-26,103.45,104.15,103.19,103.8,1322563
flir,2015-10-30,26.53,26.87,26.475,26.67,2130575
cop,2016-02-08,31.95,34.5,31.68,34.43,21946207
rost,2017-04-12,64.08,64.09,63.645,63.73,2225369
maa,2014-03-11,66.59,67.26,66.57,66.91,328070
avb,2014-11-21,157.64,158.16,157.01,157.43,849627
jpm,2016-03-28,59.53,59.75,59.18,59.4,11159717
slb,2014-01-10,86.08,88.195,85.77,88.17,8421604
ci,2016-02-16,131.78,134.36,130.65,134.18,851445
hp,2014-10-24,88.15,88.29,85.17,86.98,1294197
cmcsa,2014-08-14,27.095,27.21,27.04,27.185,13077104
txn,2017-11-24,98.2,99.33,98.19,99.3,1288450
cmg,2016-02-24,519.77,522.87,512.66,514.86,1040268
kmb,2017-12-08,119.64,120.23,118.81,120.11,1520594
disca,2017-08-28,22.71,23.31,22.7,22.81,4610439
mdlz,2016-01-21,40.82,40.91,40.0,40.33,9487335
jec,2017-05-25,53.18,53.2,52.46,52.59,841458
c,2014-09-30,52.08,52.49,51.63,51.82,21787720
nclh,2017-05-22,49.24,50.62,49.11,50.51,1928255
trow,2014-05-06,81.04,81.45,80.28,80.31,781149
mrk,2015-01-20,62.71,63.3,61.88,62.61,13109494
zion,2014-08-25,28.93,29.37,28.93,29.15,1342479
twx,2016-01-15,69.01,70.545,68.94,69.65,9868850
reg,2017-09-18,64.87,64.98,63.72,63.95,978451
rost,2017-09-05,58.75,59.37,58.7,58.99,2921455
fe,2015-05-14,34.73,35.08,34.73,34.95,1868310
ess,2016-10-20,208.26,210.49,207.03,207.5,275750
luv,2017-06-07,59.49,60.345,58.41,59.96,6816735
swk,2015-12-14,107.31,108.78,107.17,108.73,1554478
vrtx,2015-10-15,113.07,115.88,111.47,115.79,2010335
ecl,2016-07-22,119.74,120.3881,119.412,120.02,573009
pki,2017-02-23,55.37,55.445,54.62,55.11,554034
amd,2016-12-28,12.28,12.42,11.46,11.55,71254459
gpc,2017-07-31,84.1,85.04,84.0691,84.93,1976105
vz,2015-10-29,46.49,46.56,46.0,46.4,7902323
celg,2014-03-07,79.06,79.25,75.79,78.28,11707872
nflx,2016-08-31,97.48,97.88,96.76,97.45,4690614
xom,2014-10-27,93.85,93.85,92.77,93.71,11394514
nee,2016-11-15,114.3,115.34,113.75,115.03,4499902
googl,2015-06-18,548.0,557.25,548.0,556.18,2059603
ups,2017-10-16,118.61,118.69,117.46,118.34,1247290
iff,2014-06-27,102.84,104.44,102.79,104.37,282581
ge,2014-09-03,25.98,26.0,25.82,25.95,19962188
axp,2014-11-25,91.2,91.58,90.76,91.4,3313706
mgm,2016-07-05,22.51,22.62,22.355,22.55,4630114
all,2014-02-24,53.59,54.3,53.25,53.86,3995921
lb,2017-01-30,58.96,59.23,58.4,58.71,4928801
gild,2014-12-02,101.17,102.78,101.02,102.19,15568198
nrg,2017-02-03,16.74,17.56,16.57,17.08,11968852
dte,2014-12-02,81.23,82.38,80.71,82.27,988967
see,2017-05-09,45.48,45.5899,42.16,42.3,11341075
hes,2016-06-17,57.02,57.61,56.73,56.96,2947273
ess,2014-07-16,190.0,190.05,188.96,189.53,236175
itw,2016-12-07,126.24,127.99,126.14,127.93,1021176
it,2016-09-09,90.05,90.19,88.67,88.68,432185
isrg,2017-10-05,364.143,364.8496,357.9996,363.2263,1176600
kss,2015-11-03,46.72,48.16,46.72,47.37,3274785
frt,2015-08-17,137.03,138.21,136.0,138.16,312824
spg,2014-02-07,156.02,157.11,153.66,156.97,1597326
iff,2014-01-16,86.19,87.185,85.5,86.87,344023
rl,2014-02-20,157.12,159.13,157.12,157.66,961326
viab,2014-10-10,71.9,72.78,70.4,70.44,3492516
fis,2016-04-18,64.04,65.04,63.92,65.01,1086518
xrx,2016-09-27,39.68,40.2,39.68,40.12,2601678
rf,2016-07-18,9.12,9.24,9.085,9.16,21831229
pep,2016-02-05,97.64,97.71,96.8,97.32,5574838
pfg,2016-11-29,57.29,57.4699,56.86,57.19,1371581
ph,2014-06-10,128.91,129.63,128.19,129.52,477398
bmy,2015-11-03,65.77,66.27,65.1,66.08,5509932
tif,2014-11-20,102.36,104.33,102.01,104.28,672775
intc,2016-08-17,35.17,35.21,34.77,35.02,18221644
tpr,2015-05-26,37.27,37.27,36.311,36.56,4408175
aapl,2016-05-09,93.0,93.77,92.59,92.79,32936436
incy,2017-04-11,137.11,137.69,134.16,136.07,1295951
bbt,2016-06-21,35.87,36.06,35.54,35.99,3597577
bll,2017-09-15,40.33,40.54,40.27,40.53,2115281
dhr,2016-03-31,95.16,95.195,94.635,94.86,2163218
cof,2015-12-10,75.39,76.45,75.18,75.61,2428713
syf,2016-11-04,28.26,28.6,28.0,28.22,5915091
ndaq,2015-09-02,50.63,50.84,50.08,50.78,955289
mmc,2016-04-11,60.89,61.27,60.65,60.7,1352692
anss,2015-09-24,90.29,91.19,89.81,90.68,331809
leg,2016-09-20,48.85,49.11,48.42,48.51,646918
oxy,2015-02-17,82.52,83.08,82.05,82.53,4490839
ko,2014-06-12,40.41,40.68,40.37,40.42,11583569
ulta,2017-07-20,256.67,256.94,254.89,255.74,791236
px,2014-06-24,131.9,132.272,131.16,131.21,556279
ffiv,2014-11-14,126.5,128.93,124.76,128.88,1315250
hst,2015-06-18,20.18,20.59,20.02,20.52,10216653
avgo,2014-04-14,58.45,59.57,58.11,58.82,1941884
grmn,2016-10-26,51.32,53.32,49.4201,49.75,4371870
ew,2016-12-02,81.44,84.66,81.25,83.35,2324500
pru,2015-08-19,88.5,88.63,87.081,87.7,1982671
antm,2016-06-21,133.37,133.43,131.35,131.45,2065687
pbct,2017-10-16,18.2,18.385,18.2,18.28,3177873
lly,2014-03-21,58.88,59.75,57.76,57.78,7421541
stt,2016-06-21,58.98,59.03,58.39,58.78,2678544
mgm,2016-12-01,28.71,28.9,27.95,28.52,8466418
lh,2015-05-11,118.12,118.55,117.4,117.46,854453
mro,2017-03-08,16.12,16.21,14.81,14.87,24467105
arnc,2017-09-14,25.13,25.44,24.88,25.36,2377249
mrk,2016-12-27,59.87,60.14,59.56,59.79,5815612
amd,2014-11-04,2.9,2.905,2.75,2.83,12524608
has,2016-01-08,69.25,69.57,67.91,68.04,1231000
payx,2017-06-26,59.65,59.65,59.105,59.24,2480172
pypl,2016-03-16,39.09,39.89,38.57,39.84,6363503
kmb,2014-10-20,106.21,108.07,106.13,108.04,1652159
nfx,2017-07-28,28.43,29.29,28.32,28.66,3129743
ctas,2014-06-18,63.31,63.6,62.99,63.51,339945
c,2014-11-05,53.59,54.11,53.2552,54.02,18546189
flir,2017-10-19,43.09,43.34,43.0,43.25,727232
pm,2014-12-03,87.15,87.68,86.77,87.65,3867038
clx,2016-02-19,127.89,128.76,126.87,128.63,795673
met,2017-03-01,53.39,54.84,53.3,54.33,10909438
emn,2017-03-30,80.46,81.81,80.28,81.08,1927686
mmm,2015-05-04,158.4,159.85,157.88,159.02,2240314
omc,2014-12-05,78.09,78.38,77.97,78.33,1171422
bwa,2015-09-25,39.37,40.06,39.14,40.0,3871277
dhr,2015-06-11,86.25,86.4,85.75,85.93,2292605
all,2015-04-08,71.6,72.0,71.44,71.58,2109001
pcg,2017-07-17,66.34,66.52,66.11,66.48,1138959
abbv,2016-02-24,54.66,55.07,54.01,54.89,6633838
idxx,2016-10-19,112.39,113.3,112.21,112.78,363794
cf,2017-09-14,32.07,32.44,31.901,32.36,3406320
cms,2014-04-16,30.1,30.205,29.9275,30.2,2118943
lh,2016-05-19,125.63,127.32,125.09,126.1,469789
ko,2017-06-26,45.32,45.51,45.3,45.43,7747057
info,2014-10-29,23.54,24.29,23.01,24.04,294170
ctxs,2016-05-13,82.72,83.44,82.11,82.24,687349
cma,2017-07-19,73.4,73.56,71.9,72.49,2439782
ni,2016-08-22,24.76,24.97,24.73,24.82,2944399
pkg,2014-06-20,71.17,71.73,70.61,71.62,1039261
cxo,2017-01-27,143.45,144.73,142.68,144.04,1030058
maa,2015-02-20,73.56,74.67,73.405,74.49,495276
gps,2015-12-10,26.77,27.05,26.38,26.44,4505705
viab,2014-09-23,79.27,79.41,77.44,77.51,4451996
hrb,2014-04-02,30.85,31.2199,30.71,30.9,2533051
nov,2016-02-10,27.41,28.16,26.65,26.69,6177189
etfc,2015-10-09,26.64,26.805,25.86,26.15,2588686
nee,2015-08-13,108.38,109.21,107.22,108.92,1809062
apc,2016-08-22,54.05,54.3,53.44,54.27,3158955
ba,2017-01-24,158.58,160.93,157.84,160.55,3927536
avgo,2017-04-06,216.7,218.465,215.59,217.5,1461530
alle,2014-09-08,52.31,52.62,52.06,52.22,477347
f,2016-05-10,13.38,13.52,13.38,13.49,23583376
cf,2014-06-23,49.108,49.3976,48.86,49.106,1648410
leg,2014-02-03,30.02,30.06,28.96,29.06,1489459
oxy,2016-06-21,76.31,77.28,75.81,77.16,3164048
bbt,2014-01-16,38.39,38.74,38.03,38.73,6083665
pfe,2015-11-20,32.58,32.59,32.08,32.18,64599569
biib,2017-12-20,330.75,335.8,329.3,333.47,1276511
andv,2014-03-12,52.38,54.58,52.17,54.5,4816982
tmo,2016-10-19,151.11,152.03,151.01,151.8,1859771
exc,2015-11-18,27.7,28.175,27.49,28.12,9515207
el,2016-02-23,91.48,92.0,90.91,91.72,1054545
nke,2014-06-27,39.265,39.575,38.84,38.84,18142240
arnc,2016-04-18,29.43,30.39,29.34,30.27,7003759
pkg,2016-05-17,65.97,65.97,64.23,65.08,1443777
gww,2017-10-25,197.07,197.5,192.64,197.48,1860200
col,2015-11-06,88.16,88.77,87.52,87.75,394569
regn,2017-10-12,454.0,454.5203,444.2,447.15,704789
fti,2017-02-22,32.55,32.835,32.275,32.69,4301004
alle,2014-09-17,51.16,52.25,50.91,51.06,610387
dps,2015-08-05,82.12,83.355,81.87,83.24,1989894
cb,2017-03-27,135.0,136.69,134.8,136.66,1148224
eog,2017-03-30,98.19,100.155,97.17,97.17,7514657
bby,2016-05-18,30.89,31.25,30.35,30.75,7427474
gpc,2014-07-15,87.16,87.47,86.2982,86.58,448630
xlnx,2017-11-29,71.94,72.1,68.35,69.38,3059410
uhs,2017-02-10,116.14,116.74,116.01,116.45,659171
csco,2017-08-01,31.59,31.66,31.43,31.65,12962777
ca,2014-02-25,32.79,32.79,32.39,32.62,2156550
kim,2014-07-21,23.4,23.485,23.295,23.38,1430074
slb,2015-10-27,75.46,77.42,75.35,76.95,9291564
nsc,2016-05-27,83.94,84.35,83.22,84.0,1000473
viab,2017-03-02,43.84,43.84,42.095,42.12,6928189
rop,2016-08-31,178.46,178.77,176.73,177.55,584346
dis,2017-02-10,109.35,109.8,108.5814,109.26,7671800
oxy,2015-11-20,75.25,75.58,73.96,74.09,3240858
gis,2017-04-03,59.05,59.22,58.38,58.55,3398973
nrg,2016-12-07,11.89,12.035,11.8,11.95,7441256
sig,2017-02-15,74.63,75.7,74.0,75.45,895922
ms,2017-02-24,45.89,45.95,45.24,45.53,11837243
info,2014-10-20,22.86,23.04,22.51,22.97,154179
pnr,2015-08-20,60.32,60.44,58.88,58.9,905950
hes,2016-07-18,56.72,57.65,56.25,57.6,2802739
adbe,2015-01-13,71.95,72.96,69.95,70.59,2103821
o,2015-09-17,46.3,46.7,46.01,46.59,827728
hon,2017-12-19,155.15,155.42,154.02,154.11,4251341
brk.b,2016-02-02,127.52,127.83,125.51,125.7,4336725
phm,2014-04-25,18.85,18.92,18.32,18.44,8623967
ba,2014-01-30,131.7,131.7,125.2,126.53,10419713
mchp,2014-10-14,39.07,39.65,37.89,38.21,6772257
msft,2014-04-04,41.25,41.39,39.64,39.87,51409573
abbv,2014-02-10,48.75,50.19,48.72,49.55,7907594
sna,2016-02-08,138.13,138.87,133.09,135.41,1629089
exr,2016-04-18,90.13,90.86,89.29,90.56,945677
ajg,2017-12-07,65.85,66.0,65.14,65.27,1185718
adi,2014-12-12,55.52,56.39,55.43,55.915,3178452
ggp,2017-06-12,23.4,24.1,23.34,24.03,7533578
mar,2016-06-16,65.48,65.74,64.33,65.59,2741022
fls,2016-05-10,45.53,46.39,45.325,46.32,829081
fl,2017-08-11,48.6,50.039,48.45,49.3,2545323
rjf,2015-08-25,52.06,52.06,50.06,50.1,1523364
fox,2014-07-22,32.67,32.87,32.5,32.72,5221887
txt,2017-11-01,53.01,53.55,52.96,53.4,1508847
hcn,2014-04-30,62.83,63.11,62.69,63.09,1101210
dte,2016-12-01,92.49,93.66,92.19,93.61,1568463
dva,2016-05-05,74.19,76.93,74.19,75.83,2786352
amd,2015-04-21,2.53,2.53,2.35,2.35,31279416
eqr,2016-05-09,71.26,72.07,71.125,71.88,1563674
hsic,2017-11-10,69.36,69.4,67.02,67.05,5071486
avgo,2016-10-18,170.65,172.87,170.54,172.17,1416656
axp,2016-10-24,67.69,67.93,67.07,67.09,5174043
nlsn,2017-10-26,38.85,39.53,38.71,39.27,4866412
tap,2017-12-06,80.57,81.38,80.36,81.07,1341099
fdx,2015-12-14,143.0,143.79,140.89,143.69,3089838
kim,2017-01-27,25.13,25.14,24.65,24.81,2871910
lrcx,2017-08-11,149.85,154.43,149.82,154.26,1790856
lmt,2015-08-17,210.88,213.12,210.77,213.02,776428
ntap,2014-03-11,38.0,38.015,37.4,37.44,6815948
cah,2015-04-07,89.9,90.52,89.885,89.94,1180308
hon,2015-04-07,104.36,104.85,104.13,104.13,1829911
lnc,2014-01-15,51.8,52.55,51.76,52.5,2155257
gs,2016-10-04,161.24,164.15,161.23,162.27,2469912
dlr,2016-06-02,95.4,97.235,95.23,97.13,1785614
cboe,2014-09-09,53.82,54.19,53.6,53.77,812732
bwa,2014-12-22,55.0,55.31,54.68,54.86,1286074
ma,2016-02-16,86.12,86.59,85.36,86.18,4908014
fls,2015-04-08,56.7,56.73,55.7,56.48,1599399
dov,2015-08-17,63.81,64.74,63.27,64.4,1314777
met,2017-12-26,50.82,51.12,50.61,50.67,3075648
v,2016-02-03,73.76,74.625,72.43,74.38,9941917
tap,2015-02-25,75.94,76.22,75.44,75.68,858900
txn,2017-11-15,96.62,98.03,96.28,96.77,3355591
bxp,2014-12-05,131.07,131.45,129.32,131.39,772546
spg,2016-03-09,198.14,199.47,197.35,197.77,1000612
nem,2017-09-27,37.21,37.5,36.88,37.21,6567696
phm,2016-05-25,18.84,19.04,18.675,18.7,3291367
cost,2015-03-20,152.13,153.15,151.75,152.59,5859312
coo,2014-05-28,130.0,130.21,127.38,127.45,748004
nwl,2016-07-26,49.09,49.63,49.01,49.56,3131314
lyb,2014-07-10,97.64,99.3,97.57,98.49,2085689
antm,2017-04-26,174.12,180.01,174.001,179.03,3561085
amgn,2015-02-23,158.07,159.2,157.81,158.42,3094261
eix,2015-12-29,60.18,60.84,60.16,60.41,1429887
pvh,2016-05-16,83.92,86.3,83.21,85.75,1458694
disck,2016-06-23,25.08,25.21,24.92,25.11,1555984
hbi,2014-09-18,26.9775,27.1475,26.755,27.0725,1981796
gis,2015-09-14,56.37,56.47,55.91,56.09,3336782
iff,2017-04-10,132.08,133.09,131.77,132.85,374471
aee,2017-05-23,56.51,57.09,56.365,56.46,2437351
has,2014-04-15,53.45,54.07,52.91,53.48,1307836
mhk,2017-04-28,230.0,236.37,227.99,234.79,1745923
cinf,2017-03-30,71.63,72.4099,71.59,72.33,329187
kmb,2016-09-29,126.11,126.5,125.05,125.22,1229730
chtr,2014-05-19,136.16,138.95,136.16,138.68,765867
vno,2017-03-22,102.62,102.62,100.73,101.46,1111563
zbh,2017-05-10,118.49,119.71,118.04,119.49,1349640
lyb,2014-05-06,93.4,94.43,92.97,94.05,2235944
aep,2014-04-28,53.6,54.52,53.6,54.44,4753248
wfc,2016-09-02,50.45,50.66,50.18,50.55,12683950
nflx,2017-03-06,141.0,142.84,140.54,141.94,7116118
sbux,2015-11-04,63.0355,63.0355,61.34,61.96,9085091
orcl,2014-03-24,37.49,38.335,37.38,38.18,22547666
chrw,2016-10-27,67.47,67.86,67.01,67.43,2173397
ipg,2014-12-31,20.82,21.16,20.73,20.77,4605318
regn,2016-09-30,396.44,404.98,390.56,402.02,1114288
ed,2015-09-22,64.68,65.2,64.56,64.99,1958662
ndaq,2015-08-13,53.08,53.98,52.94,53.63,813651
googl,2015-12-01,766.94,785.0,765.95,783.79,2019864
swks,2014-09-12,55.83,55.93,54.82,55.02,2518984
fmc,2014-04-04,78.83,79.14,76.62,76.73,817210
jbht,2017-10-11,106.26,106.46,105.11,105.68,632274
cci,2016-01-15,82.78,83.07,78.41,79.12,6702085
fe,2015-07-22,33.37,33.61,33.1901,33.32,2148031
key,2015-06-25,15.52,15.58,15.31,15.37,9773701
zts,2015-02-19,45.83,46.0,45.49,45.65,2928791
cma,2016-03-04,37.56,38.325,37.56,38.23,4251127
pnw,2014-07-16,56.0,56.0,55.41,55.74,1113828
tjx,2016-04-21,77.52,77.99,76.89,77.01,1873694
dhr,2016-11-07,77.72,78.41,77.71,78.2,3708306
disck,2015-06-17,30.81,31.36,30.8,31.27,1149929
mro,2017-02-07,16.39,16.43,15.75,16.03,14647836
hcp,2017-01-24,30.34,30.48,30.03,30.24,3119309
wu,2017-06-16,18.91,19.13,18.76,19.08,7644295
cma,2017-04-17,65.34,66.93,64.75,66.93,2723689
ca,2015-07-14,30.7,30.785,30.49,30.5,2107461
exr,2015-07-30,71.89,73.24,71.63,72.83,781041
ccl,2014-10-08,37.44,37.74,36.655,37.67,6118647
vlo,2015-12-28,71.15,71.59,70.15,70.62,3179798
low,2014-06-23,45.98,46.23,45.84,46.08,6532810
de,2017-08-02,129.05,129.41,128.3,128.98,1512955
eqr,2017-06-15,67.04,68.11,66.995,67.77,1127010
hst,2017-12-26,20.15,20.29,20.13,20.18,2016270
tpr,2017-04-04,40.41,40.44,39.26,39.56,4929668
alxn,2016-06-10,136.7,137.86,134.02,135.61,1983755
nee,2016-06-21,124.54,124.965,123.57,124.27,1860131
cbg,2017-10-04,38.33,38.68,38.25,38.63,1201353
unm,2016-12-28,44.55,44.73,43.95,43.96,651963
ebay,2016-08-16,30.9,30.98,30.58,30.83,6539658
oxy,2014-08-28,103.24,104.48,103.09,104.01,2815845
sna,2015-06-26,160.65,162.26,160.15,162.19,1163196
t,2014-07-30,36.45,36.625,36.0745,36.36,20448397
nwl,2014-05-27,29.6,29.905,29.36,29.38,1683273
kmx,2014-10-22,48.71,49.94,48.27,48.33,2904761
frt,2014-06-02,119.93,121.012,119.58,120.86,289589
ir,2017-10-06,91.1,92.77,90.91,92.05,2153899
rtn,2017-03-10,154.84,155.44,153.66,154.38,1106787
ntap,2015-09-23,30.14,30.18,29.54,29.7,2587971
cma,2016-05-12,43.4,43.82,42.33,42.69,1881681
cmg,2015-11-06,609.0,613.49,594.0,612.4,1596566
trow,2014-11-17,82.03,82.12,81.55,81.845,925020
aos,2014-12-31,28.44,28.58,28.18,28.205,671208
exc,2014-04-15,35.44,36.0,35.39,36.0,7257857
es,2016-04-20,57.14,57.33,55.56,55.64,1668175
cern,2015-08-04,70.65,71.28,70.02,70.32,1943670
khc,2016-07-08,89.93,90.26,89.13,89.85,3703552
exr,2015-11-17,79.66,81.96,79.4,81.32,885247
el,2016-10-19,87.6,87.89,87.21,87.6,1185119
ppl,2016-04-01,38.1,38.23,37.63,38.19,3564638
aph,2015-01-07,52.5,52.91,52.15,52.88,811280
zion,2017-10-26,46.2,46.98,46.03,46.93,2528499
pm,2017-04-19,115.08,115.15,113.71,113.91,3688382
sni,2015-08-05,62.06,62.06,56.64,57.54,3904071
xom,2014-03-28,96.47,97.97,96.47,97.7,12321804
hrb,2015-05-26,32.1,32.25,31.66,31.7,2137408
nsc,2015-07-27,82.31,84.67,82.31,82.8,2039592
pep,2016-09-02,107.58,108.25,107.5,107.87,3671199
ice,2017-02-07,59.28,60.54,59.28,59.93,7162773
pfg,2015-12-22,44.53,44.975,44.05,44.81,1005077
aep,2017-07-18,68.63,68.82,68.34,68.36,2721383
trv,2017-07-26,127.31,127.57,125.7,126.0,1288911
zion,2017-01-11,43.67,43.92,43.14,43.92,2102743
pvh,2015-10-30,91.19,91.97,90.69,90.95,1268256
eqt,2017-03-09,58.11,58.46,56.46,57.51,3439099
mat,2014-09-04,34.52,34.97,34.51,34.93,1974020
spg,2016-12-28,176.41,176.555,173.11,174.2,1290071
pld,2015-12-09,42.04,42.625,41.92,42.13,2825921
mhk,2017-09-07,255.88,255.88,250.7,252.53,647460
